DATAFLOW,LAST UPDATE,freq,frequenc,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,IT,2014,76.0,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,LT,2014,27.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,LU,2014,33.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,LV,2014,40.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,MT,2014,48.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,NO,2014,44.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,PL,2014,33.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,PT,2014,61.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,RO,2014,27.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,SE,2014,39.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,SI,2014,45.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,SK,2014,52.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE18,PC,UK,2014,42.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,AT,2014,71.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,BE,2014,73.1,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,BG,2014,73.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,CY,2014,86.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,CZ,2014,65.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,DE,2014,43.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,DK,2014,32.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,EE,2014,46.7,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,EL,2014,85.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,ES,2014,89.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,EU27_2020,2014,65.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,EU28,2014,66.3,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,FI,2014,38.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,HR,2014,76.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,HU,2014,82.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,IE,2014,61.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,IS,2014,67.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,IT,2014,88.3,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,LT,2014,61.9,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,LU,2014,48.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,LV,2014,64.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,MT,2014,70.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,NO,2014,73.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,PL,2014,64.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,PT,2014,85.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,RO,2014,35.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,SE,2014,66.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,SI,2014,70.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,SK,2014,81.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE65,PC,UK,2014,70.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,AT,2014,70.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,BE,2014,86.9,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,BG,2014,72.3,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,CY,2014,91.5,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,CZ,2014,85.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,DE,2014,47.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,DK,2014,48.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,EE,2014,50.8,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,EL,2014,92.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,ES,2014,95.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,EU27_2020,2014,70.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,EU28,2014,72.0,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,FI,2014,51.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,HR,2014,88.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,HU,2014,88.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,IE,2014,81.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,IS,2014,78.5,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,IT,2014,91.3,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,LT,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,LU,2014,45.5,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,LV,2014,77.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,MT,2014,72.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,NO,2014,84.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,PL,2014,77.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,PT,2014,90.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,RO,2014,49.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,SE,2014,71.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,SI,2014,80.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,SK,2014,89.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,M,Y_GE75,PC,UK,2014,82.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,AT,2014,59.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,BE,2014,53.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,BG,2014,70.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,CY,2014,89.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,CZ,2014,57.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,DE,2014,40.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,DK,2014,29.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,EE,2014,44.8,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,EL,2014,77.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,ES,2014,76.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,EU27_2020,2014,61.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,EU28,2014,60.1,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,FI,2014,35.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,HR,2014,77.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,HU,2014,77.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,IE,2014,45.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,IS,2014,42.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,IT,2014,84.2,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,LT,2014,52.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,LU,2014,46.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,LV,2014,60.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,MT,2014,57.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,NO,2014,56.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,PL,2014,55.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,PT,2014,76.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,RO,2014,50.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,SE,2014,54.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,SI,2014,59.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,SK,2014,68.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,TOTAL,PC,UK,2014,52.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,AT,2014,37.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,BE,2014,42.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,BG,2014,88.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,CY,2014,96.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,CZ,2014,61.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,DE,2014,38.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,DK,2014,24.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,EE,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,EL,2014,78.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,ES,2014,79.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,EU28,2014,60.9,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,FI,2014,43.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,HR,2014,84.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,HU,2014,80.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,IE,2014,68.6,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,IS,2014,61.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,IT,2014,83.9,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,LT,2014,66.7,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,LU,2014,51.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,LV,2014,76.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,MT,2014,48.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,NO,2014,51.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,PL,2014,76.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,PT,2014,74.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,RO,2014,88.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,SE,2014,60.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,SI,2014,37.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,SK,2014,83.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-19,PC,UK,2014,34.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,AT,2014,37.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,BE,2014,36.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,BG,2014,80.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,CY,2014,89.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,CZ,2014,46.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,DE,2014,30.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,DK,2014,20.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,EE,2014,58.9,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,EL,2014,70.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,ES,2014,65.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,EU27_2020,2014,53.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,EU28,2014,52.1,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,FI,2014,28.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,HR,2014,69.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,HU,2014,74.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,IE,2014,56.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,IS,2014,41.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,IT,2014,78.6,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,LT,2014,57.2,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,LU,2014,47.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,LV,2014,61.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,MT,2014,43.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,NO,2014,39.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,PL,2014,60.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,PT,2014,63.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,RO,2014,72.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,SE,2014,48.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,SI,2014,34.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,SK,2014,64.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-24,PC,UK,2014,33.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,AT,2014,38.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,BE,2014,36.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,BG,2014,74.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,CY,2014,90.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,CZ,2014,45.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,DE,2014,28.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,DK,2014,21.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,EE,2014,46.7,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,EL,2014,68.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,ES,2014,65.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,EU27_2020,2014,51.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,EU28,2014,49.9,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,FI,2014,26.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,HR,2014,69.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,HU,2014,70.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,IE,2014,47.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,IS,2014,34.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,NVR_NM12,DEG2,T,Y15-29,PC,IT,2014,76.8,d
