"TIME","GEO","SEX","AGE","UNIT","ISCED11","Value"
"2013","Hungary","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.8"
"2013","Hungary","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","19.5"
"2013","Malta","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","53.2"
"2013","Malta","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","46.8"
"2013","Malta","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","28.9"
"2013","Malta","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","17.9"
"2013","Netherlands","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","29.0"
"2013","Netherlands","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","71.0"
"2013","Netherlands","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","41.6"
"2013","Netherlands","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","29.3"
"2013","Austria","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","22.2"
"2013","Austria","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","77.8"
"2013","Austria","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.2"
"2013","Austria","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","17.7"
"2013","Poland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","16.1"
"2013","Poland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","83.9"
"2013","Poland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.3"
"2013","Poland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","22.6"
"2013","Portugal","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","59.4"
"2013","Portugal","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","40.6"
"2013","Portugal","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","23.0"
"2013","Portugal","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","17.6"
"2013","Romania","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","28.9"
"2013","Romania","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","71.1"
"2013","Romania","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.3"
"2013","Romania","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","13.8"
"2013","Slovenia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","18.5"
"2013","Slovenia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","81.5"
"2013","Slovenia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.1"
"2013","Slovenia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","24.4"
"2013","Slovakia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","14.7"
"2013","Slovakia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","85.3"
"2013","Slovakia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.5"
"2013","Slovakia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","17.7"
"2013","Finland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.8"
"2013","Finland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.2"
"2013","Finland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.6"
"2013","Finland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","33.6"
"2013","Sweden","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","22.9"
"2013","Sweden","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","77.1"
"2013","Sweden","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.7"
"2013","Sweden","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","31.4"
"2013","Iceland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","35.2"
"2013","Iceland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","64.8"
"2013","Iceland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","35.5"
"2013","Iceland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","29.3"
"2013","Norway","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","23.6"
"2013","Norway","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","76.4"
"2013","Norway","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.2"
"2013","Norway","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","34.2"
"2013","Switzerland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","19.6"
"2013","Switzerland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","80.4"
"2013","Switzerland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","48.5"
"2013","Switzerland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","31.9"
"2013","Montenegro","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","21.2"
"2013","Montenegro","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","78.8"
"2013","Montenegro","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.3"
"2013","Montenegro","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","18.4"
"2013","North Macedonia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","36.1"
"2013","North Macedonia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","63.9"
"2013","North Macedonia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","48.8"
"2013","North Macedonia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","15.1"
"2013","Serbia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","26.9"
"2013","Serbia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","73.1"
"2013","Serbia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.3"
"2013","Serbia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","16.8"
"2013","Turkey","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","67.7"
"2013","Turkey","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","32.3"
"2013","Turkey","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","19.3"
"2013","Turkey","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","13.0"
"2014","Belgium","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","29.5"
"2014","Belgium","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","70.5"
"2014","Belgium","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.8"
"2014","Belgium","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","32.6"
"2014","Bulgaria","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","22.6"
"2014","Bulgaria","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","77.4"
"2014","Bulgaria","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.8"
"2014","Bulgaria","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","23.6"
"2014","Czechia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","12.4"
"2014","Czechia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","87.6"
"2014","Czechia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.5"
"2014","Czechia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","19.1"
"2014","Denmark","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","28.7"
"2014","Denmark","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","71.3"
"2014","Denmark","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","41.9"
"2014","Denmark","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","29.4"
"2014","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","19.7"
"2014","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","80.3"
"2014","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.1"
"2014","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","23.2"
"2014","Estonia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","17.7"
"2014","Estonia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","82.3"
"2014","Estonia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.7"
"2014","Estonia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","32.6"
"2014","Ireland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","24.0"
"2014","Ireland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","76.0"
"2014","Ireland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.1"
"2014","Ireland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","38.0"
"2014","Greece","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","33.1"
"2014","Greece","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","66.9"
"2014","Greece","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.2"
"2014","Greece","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","24.6"
"2014","Spain","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","44.5"
"2014","Spain","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","55.5"
"2014","Spain","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","23.9"
"2014","Spain","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","31.7"
"2014","France","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","26.5"
"2014","France","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","73.5"
"2014","France","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","43.7"
"2014","France","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","29.8"
"2014","Croatia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","21.0"
"2014","Croatia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.0"
"2014","Croatia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.5"
"2014","Croatia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","18.5"
"2014","Italy","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","42.3"
"2014","Italy","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","57.7"
"2014","Italy","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.7"
"2014","Italy","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","15.0"
"2014","Cyprus","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","26.1"
"2014","Cyprus","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","73.9"
"2014","Cyprus","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.5"
"2014","Cyprus","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","36.4"
"2014","Latvia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","16.1"
"2014","Latvia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","83.9"
"2014","Latvia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.0"
"2014","Latvia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","26.9"
"2014","Lithuania","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","14.2"
"2014","Lithuania","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","85.8"
"2014","Lithuania","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.3"
"2014","Lithuania","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","31.4"
"2014","Luxembourg","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","24.9"
"2014","Luxembourg","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","75.1"
"2014","Luxembourg","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","35.5"
"2014","Luxembourg","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","39.6"
"2014","Hungary","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","22.0"
"2014","Hungary","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","78.0"
"2014","Hungary","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.7"
"2014","Hungary","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","20.2"
"2014","Malta","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","50.8"
"2014","Malta","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","49.2"
"2014","Malta","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","29.8"
"2014","Malta","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","19.4"
"2014","Netherlands","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","28.8"
"2014","Netherlands","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","71.2"
"2014","Netherlands","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","41.4"
"2014","Netherlands","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","29.7"
"2014","Austria","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.3"
"2014","Austria","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.7"
"2014","Austria","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.4"
"2014","Austria","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","27.4"
"2014","Poland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","15.5"
"2014","Poland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","84.5"
"2014","Poland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.7"
"2014","Poland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","23.8"
"2014","Portugal","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","56.3"
"2014","Portugal","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","43.7"
"2014","Portugal","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","24.0"
"2014","Portugal","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","19.7"
"2014","Romania","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","31.2"
"2014","Romania","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","68.8"
"2014","Romania","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.6"
"2014","Romania","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","14.2"
"2014","Slovenia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","18.4"
"2014","Slovenia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","81.6"
"2014","Slovenia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.5"
"2014","Slovenia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","25.1"
"2014","Slovakia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","15.2"
"2014","Slovakia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","84.8"
"2014","Slovakia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.7"
"2014","Slovakia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","18.1"
"2014","Finland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.1"
"2014","Finland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.9"
"2014","Finland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.2"
"2014","Finland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","34.7"
"2014","Sweden","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","22.1"
"2014","Sweden","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","77.9"
"2014","Sweden","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.0"
"2014","Sweden","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","32.8"
"2014","Iceland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","33.6"
"2014","Iceland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","66.4"
"2014","Iceland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","36.2"
"2014","Iceland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","30.2"
"2014","Norway","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","24.6"
"2014","Norway","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","75.4"
"2014","Norway","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","39.3"
"2014","Norway","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","36.1"
"2014","Switzerland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","18.7"
"2014","Switzerland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","81.3"
"2014","Switzerland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","48.3"
"2014","Switzerland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","32.9"
"2014","Montenegro","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.3"
"2014","Montenegro","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.7"
"2014","Montenegro","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.5"
"2014","Montenegro","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","20.2"
"2014","North Macedonia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","35.9"
"2014","North Macedonia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","64.1"
"2014","North Macedonia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","48.9"
"2014","North Macedonia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","15.2"
"2014","Serbia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","24.6"
"2014","Serbia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","75.4"
"2014","Serbia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.7"
"2014","Serbia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","17.7"
"2014","Turkey","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","67.4"
"2014","Turkey","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","32.6"
"2014","Turkey","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","19.0"
"2014","Turkey","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","13.6"
"2015","Belgium","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","28.7"
"2015","Belgium","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","71.3"
"2015","Belgium","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.7"
"2015","Belgium","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","32.7"
"2015","Bulgaria","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","22.2"
"2015","Bulgaria","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","77.8"
"2015","Bulgaria","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.7"
"2015","Bulgaria","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","24.1"
"2015","Czechia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","12.4"
"2015","Czechia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","87.6"
"2015","Czechia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.8"
"2015","Czechia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","19.8"
"2015","Denmark","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","27.9"
"2015","Denmark","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","72.1"
"2015","Denmark","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","41.9"
"2015","Denmark","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","30.2"
"2015","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","19.8"
"2015","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","80.2"
"2015","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.4"
"2015","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","23.8"
"2015","Estonia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","18.3"
"2015","Estonia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","81.7"
"2015","Estonia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.8"
"2015","Estonia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","32.0"
"2015","Ireland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","23.5"
"2015","Ireland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","76.5"
"2015","Ireland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.5"
"2015","Ireland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","39.0"
"2015","Greece","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","31.5"
"2015","Greece","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","68.5"
"2015","Greece","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","43.0"
"2015","Greece","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","25.4"
"2015","Spain","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","43.5"
"2015","Spain","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","56.5"
